temperature,humidity,rainfall,soil_ph,nitrogen,phosphorus,potassium,crop_stage,crop_type,disease_label
36.415101725935656,75.74344792280715,5,6.848482082140044,50.589280641174014,22.904117675454074,43.79273545918706,flowering,rice,0
33.51540651125303,70.97763471968152,5,6.611437716185304,40.852499762928474,33.56870526303791,53.46587079847974,fruiting,rice,0
29.177180579177094,61.113413109427306,3,6.134079318102096,19.964695805878403,43.11413590375926,68.90104094255264,vegetative,rice,0
26.075892667917586,43.45606132338529,1,7.074173853912097,35.70252913712154,41.65486162890876,60.82650883791733,vegetative,rice,0
33.96726354631152,57.48823096963734,0,6.934787728521147,38.86829351709937,31.39465457945594,83.89403041613717,seedling,rice,0
32.16348546625247,68.07589583562624,5,6.81159628619592,20.078144336507865,32.69575408448623,70.74586097872407,fruiting,rice,0
28.464394796719446,83.55330272517692,2,6.513924900870437,30.760816088967324,46.435717672612434,52.07765874526603,fruiting,rice,0
35.081251872644266,75.28025347182336,4,6.896721297443519,22.006433187835267,41.61267172109798,70.62196955082169,flowering,rice,0
28.318327964716897,85.33010909829268,1,6.407968194600911,36.93003642837397,30.061607441935635,60.47863221293029,vegetative,rice,0
32.54641637319435,64.22693360507374,1,6.626604307823208,37.832849886135726,49.93785029744647,26.54106102649019,vegetative,rice,0
23.348148869239296,56.22998120362795,2,6.763996254589978,33.14564440560479,31.034716688649766,37.153706405579456,vegetative,rice,0
29.039420941096058,69.59295577937866,0,6.386304777782542,48.09779272561425,24.240905753750404,17.859202304021807,vegetative,rice,0
28.70014747911644,76.1704794687883,3,6.696159351392714,26.492025773893154,41.89646072437236,48.327216552413105,flowering,rice,0
39.214010104818,38.873167173239175,3,6.583243772401239,50.37466669565043,48.775714305057406,71.32839633056514,seedling,rice,0
27.103853937886516,78.5619763071934,0,6.416815003208716,42.32076196502625,31.666277950174823,53.31957340964834,flowering,rice,0
28.216110875239824,62.96384205838095,2,6.688619164477891,38.12402999908388,45.941210431487775,46.093541202573306,flowering,rice,0
29.091676364623385,72.92586778814837,3,6.460272324516999,40.84797729026143,14.83649223504748,50.250610771069624,vegetative,rice,0
24.51841218758622,50.34859314801355,1,6.3353438421103245,35.13507384454515,40.31420163405701,53.33581721202046,vegetative,rice,0
24.296776713546045,65.9995356505617,1,6.481734206927989,41.90310125397057,41.116796781084645,26.37680018805898,vegetative,rice,0
29.267048884081053,83.10003317669275,3,6.661047405186703,56.546347484020885,50.34278401285333,48.06380017929721,fruiting,rice,0
27.09170267013504,61.75649218850606,2,6.162946896384966,37.04455198740986,19.76380384345083,55.31618392566294,fruiting,rice,0
25.372664749452817,64.27897319144263,0,6.685286199525395,52.22345256467975,31.92845102349233,47.97304989386447,fruiting,rice,0
29.509778307806062,67.1709281027003,3,6.407201452167711,49.01619448924745,23.62664761552774,20.43918077231645,flowering,rice,0
30.678947858695437,70.9561569328459,1,6.27194230347773,31.330747606555654,40.5479665648368,32.292522695035416,flowering,rice,0
29.203431415699953,54.13596598982177,2,6.639368818299528,49.88323115606363,33.72510320556283,40.44369200091967,seedling,rice,0
31.734211793424027,45.31882853710036,2,6.62368417944305,33.83899846760716,41.79617589595299,36.999009940095306,vegetative,rice,0
30.461542980649924,58.73513714601968,3,6.191588402272141,40.68750056763572,20.419725250507184,33.68099812056388,vegetative,rice,0
31.146393827672412,53.11162988556521,3,6.326244157655921,48.22842073216358,36.72530229988851,56.535246678867544,seedling,rice,0
33.72289679621559,68.83787675136878,1,6.9616541871408035,49.112622830378236,30.812380561324346,69.39722112531908,flowering,rice,0
30.791598062708836,60.26384349607396,2,7.1095644206090505,46.75595516064319,32.803294035591684,69.61241961847611,vegetative,rice,0
36.59756411366726,75.3602781752565,5,6.90463628685205,19.36061570396888,42.496924063874076,46.95317395591248,vegetative,rice,0
33.946315385571545,64.14612761845126,5,6.498025864006094,52.30357722628503,38.87460350162164,40.13614576565293,seedling,rice,0
27.24091404371607,72.8569666299376,3,6.278895237264422,54.38763112423362,42.867811524500496,43.39405035332001,fruiting,rice,0
27.365001602658793,88.13225667788979,1,6.603607058220351,40.10004445747878,41.25074751495558,36.04143938365006,flowering,rice,0
35.799195677132374,55.10577735839512,1,6.813833931754273,58.8811087881252,51.0651354890995,67.02081553228797,vegetative,rice,0
28.88657376913538,65.02063322068037,2,6.929566719132354,35.4099553977709,23.947607528964493,25.82424401571719,seedling,rice,0
36.182479691707975,58.65170419233467,1,6.444278970974451,28.872359216789455,42.586714234633504,38.27660211163123,fruiting,rice,0
28.526210917016034,68.59424503299392,1,6.920662876850981,44.282543975168636,36.044338339426865,53.22297064195798,vegetative,rice,0
28.83259471207031,88.95382783705911,1,6.534507669902842,50.08762507133135,43.82539151034912,49.519717932693936,seedling,rice,0
30.87199947933915,68.94241704696738,0,6.656739235217029,36.481178258595484,34.215316700829845,63.99981176977852,flowering,rice,0
26.201412270109,62.19561423768586,2,6.14021527341076,47.4958257137363,35.01694736813978,46.779581789197444,fruiting,rice,0
26.23153417647784,64.46546162906253,3,6.5189551006423265,42.41914984321499,22.487185892165762,53.37225105037212,vegetative,rice,0
26.875706190406373,55.25036201249199,2,6.937664986194876,41.328999865254225,39.70538597556226,51.53313499611962,fruiting,rice,0
32.71931060379615,88.25075264469085,1,6.552058407840349,45.29810065683639,36.059319812429074,41.84388334451113,flowering,rice,0
29.97871242128223,94.18006811037708,2,6.711138765125246,36.32136706303516,26.92637478050088,83.28115036296273,vegetative,rice,0
32.18622475939728,54.82319687737499,2,6.247483319601024,49.76666495226619,20.183173963803824,30.776998287897225,flowering,rice,0
31.255926952290917,71.51810227719258,3,6.521735938943281,44.254713915800934,38.68022468093271,57.07865622761214,seedling,rice,0
30.73219713147941,63.9732578991937,0,6.869145306907505,26.616693731795365,47.26227107814484,55.470676598127284,fruiting,rice,0
30.849809850439794,77.07949557915818,2,7.048675902561957,32.86566598888473,39.56117859717569,35.169408266389254,fruiting,rice,0
33.85288122918088,59.477960377484905,0,6.8567850360318925,53.33439166032965,35.998228637419295,53.86792425942439,fruiting,rice,0
26.418864437267167,76.94940212188989,7,6.219369378362388,38.1240117872316,38.943598483735755,45.11868092940753,vegetative,rice,0
33.92696822918734,46.86890525819607,2,6.353803839167362,21.58888267579934,34.38832359328419,68.9108802358296,fruiting,rice,0
28.9959150944752,74.99869433773958,3,6.406003222398761,34.576137363177054,46.77190132138838,41.34742634495737,vegetative,rice,0
30.638497821376042,58.16440635749015,3,6.691747087111772,41.26200505577297,47.20472922231214,72.770394373557,flowering,rice,0
27.442065271093046,79.50389730051721,2,6.402074712155572,44.29350713661271,44.287621525940494,47.821570312416206,fruiting,rice,0
29.75266212255254,73.24568367203574,2,6.977366959930472,35.522103816365004,45.910601388803016,50.09384811456106,flowering,rice,0
27.07594104384727,89.01581548239392,4,6.975115263691862,43.28766851441058,34.01875919753904,37.722127915249025,fruiting,rice,0
36.06663768891626,71.31857334984416,1,6.875919118078674,29.625583035916744,49.83067326001777,8.653058043639334,flowering,rice,0
34.26778559336993,70.84273773394358,0,6.600472980937982,54.663987246010095,25.254812703445815,67.916972079915,fruiting,rice,0
25.719787307866785,59.22925149423652,4,6.32781961007774,40.092900683066944,40.807388893187216,72.38914921196053,seedling,rice,0
32.726667109107865,56.34271100203753,5,7.057001701375314,40.32426604187004,22.246538562196797,50.45403006662929,flowering,rice,0
26.35886340308025,75.36326608263545,2,7.173217553581024,40.730821309274496,44.66605386122579,33.54825755878284,fruiting,rice,0
29.45494056532359,71.61798235994911,2,6.281615039757706,36.45078646300767,52.01837930999655,22.318641727931965,seedling,rice,0
27.734898012268506,87.75924882288714,0,7.012025706417244,11.674285092169171,38.55977034495506,60.188797785503155,fruiting,rice,0
27.86358896486612,60.80924629501559,4,6.378279049510325,44.994146079390696,38.94018756965085,54.91728073723976,seedling,rice,0
28.561621767148626,52.66318625043067,3,6.4196481702295065,14.463689843514018,24.30878061313389,36.84299092328863,vegetative,rice,0
33.29017262288785,73.25729629285122,2,6.3604102509547,24.29874718354355,34.16813361050322,63.762662406231975,seedling,rice,0
28.631696976565863,60.125308047518125,7,6.450754524557534,46.81256231620844,42.91520850935768,63.55357088053402,flowering,rice,0
33.0461445671522,40.0074048717256,1,6.261213565939263,32.798979842211125,42.116509400457254,51.60371319154908,seedling,rice,0
29.589444214410417,62.293250259428426,1,6.91627690405821,22.357774413652976,45.195584420441676,84.40515614573174,fruiting,rice,0
33.80052919290134,53.12080068108631,2,6.2755176035666915,35.79735968841172,25.32027977066259,48.27816767548175,vegetative,rice,0
25.49159486608479,62.59838534926235,1,6.125425493270071,42.06816361791404,29.564643512456875,54.35870521811806,vegetative,rice,0
33.244742185094346,84.0733632332565,3,6.004893648753641,30.179075931997843,36.04285762125688,51.27332362290001,seedling,rice,0
31.13285521926028,70.3241087226574,4,6.905840644904154,47.58839056359829,33.321263119927586,50.23861429735837,fruiting,rice,0
30.073606760252282,61.77504811395518,2,6.431971761004957,46.726128910898424,11.03786487360307,49.57813514087248,fruiting,rice,0
32.377185118247205,76.93421739234172,1,6.315155561332212,36.07325346473915,26.74538759417252,36.66121756293623,fruiting,rice,0
31.303130766085104,66.5793844792729,5,6.430587212752989,39.77322474512659,29.63927540945573,63.68035506482458,vegetative,rice,0
35.93984510487179,67.2339434669808,3,6.793710747640255,33.568460027988884,25.187515360784275,47.21291584850333,flowering,rice,0
29.81794370039424,54.0961726170145,3,6.772358191311348,40.17414248998231,38.88475136035202,36.92734108500264,flowering,rice,0
34.463065339210544,71.74053233502131,2,6.362312799861716,46.28631001778824,41.707744416732574,60.71449076151154,seedling,rice,0
25.13297807751453,47.793636168618335,1,6.6677598810322625,29.459131201707983,37.593898410130755,64.1859366897535,seedling,rice,0
32.00400262182427,59.48202125522444,1,7.022097188725139,44.74029528159306,22.10212960712051,68.39969197578677,fruiting,rice,0
31.975645661191336,79.33153484264074,1,6.256205883233284,61.171815399897724,30.99207522552045,35.671822854504605,fruiting,rice,0
28.059140837645938,61.09808919228951,4,7.1054290198506465,28.12398882622653,44.52988156144593,66.06286396868722,vegetative,rice,0
32.56295201752135,80.50097420879158,0,6.826058949822374,49.4433685479671,36.25273204309166,79.62480235311378,flowering,rice,0
31.59893209769542,80.86390403843285,0,6.782669005270351,50.243517898599656,31.56259098340324,54.73059344191085,seedling,rice,0
26.07366508654213,76.8194012360702,2,6.245885954249416,42.9209041798486,39.63172474467409,53.250313722079895,flowering,rice,0
28.41851929411079,78.35852390053061,2,5.983685862311101,30.17583759519063,31.556682330501726,70.52283535622867,flowering,rice,0
32.70343089158767,84.48633694786571,6,6.180834526496029,28.28695404455058,25.14825463657052,46.33871542162172,flowering,rice,0
36.346029657486554,64.40991458875337,2,6.771994515742785,42.80291291965907,37.339873503538364,44.5639634946788,seedling,rice,0
29.3043660748163,53.47987373374606,2,6.090996917778403,54.116720638553424,37.84818002869022,64.3911499528564,vegetative,rice,0
28.060033099217122,51.518339371755005,3,6.105299902123732,30.28101689559488,23.093396691851698,48.06245355253274,fruiting,rice,0
29.16828990435966,63.36067215838878,1,6.5282346240497695,44.84410881202213,25.521279516199847,57.10572539808389,flowering,rice,0
32.8403086380208,37.03072661569138,1,6.972704569167588,47.02204313922613,42.64903233034606,34.68677447012736,fruiting,rice,0
32.36144714968961,75.82491493318118,2,6.539456819023447,38.246203156790195,44.68259079953243,44.39418694264349,seedling,rice,0
31.10993764164224,55.35184402454904,0,6.409219092971323,32.08213864034221,38.14363250538753,58.396677421799374,flowering,rice,0
30.438063351133316,45.589345628836064,1,7.019329508031807,41.178940727633425,32.75817454320995,41.619226192190204,seedling,rice,0
29.625432278677483,74.01840105383992,4,6.353953438244511,33.31103508270785,32.342418270864535,71.39351387119646,seedling,rice,0
31.718175957989466,51.426923057973895,1,6.228047665720169,32.74659959185243,45.75967732939319,40.7993655729022,flowering,rice,0
32.86400044808816,80.06387827437126,0,6.383858727004825,34.99318600191128,29.413809630149025,43.24451878384347,flowering,rice,0
27.794479314379863,63.13755304559891,3,6.693845326806837,30.602116916650957,36.13133578056802,68.20468781294716,seedling,rice,0
29.265329804851685,40.78517268245548,4,7.012911770182199,47.75230728837754,32.03046438990779,35.847952633877654,fruiting,rice,0
30.43388290136863,75.47803150857905,1,7.346600074951519,50.78651945959726,44.20102942714906,28.09571140911782,fruiting,rice,0
27.87843396211962,65.89617967345087,1,6.199658732634455,56.00397298889294,46.282498452725164,41.996819939239195,fruiting,maize,0
35.35175581982246,64.94897483936069,4,6.853608795415779,21.15669981047155,33.106049218784605,39.59454924366949,flowering,maize,0
33.513391339244166,61.312994138391424,2,6.777741392478818,39.180877042743916,48.97591758540397,41.4640791373014,flowering,maize,0
24.24650201460593,38.81478446958845,2,6.401951196345015,29.124859863823204,43.15867049907804,57.267845344184444,flowering,maize,0
32.026341889303765,75.65908878844954,1,6.63356970886955,36.54432880639353,35.55540107271751,38.004166168835546,flowering,maize,0
33.98919237426126,76.26236882225437,3,6.289480254854737,37.42725109857047,43.46210956536466,27.908587506535316,seedling,maize,0
28.249081720724483,60.26616788501085,2,6.616954294813226,36.3675081774717,41.77688965951522,46.66408773380516,seedling,maize,0
28.035046534173844,47.383740214791786,4,6.6013885449840135,39.313301454990594,45.641066463502746,57.64962111062595,flowering,maize,0
34.710886539964925,35.48399423514011,3,5.865570531064344,37.46666258513256,43.07052284035116,40.744253177596256,seedling,maize,0
32.7412222225105,73.11658063644553,3,6.888389991122039,46.02500969808868,42.433030900252454,36.78059399464988,fruiting,maize,0
31.74598141325152,70.87237982330525,2,6.4217387596262325,56.841704063406326,22.82846326347612,76.45106068877783,vegetative,maize,0
28.915607012509614,60.44624892785907,0,6.814509465690627,43.55047671455093,48.43601474039353,45.49255151562289,flowering,maize,0
28.53009914258239,56.186534110342045,1,6.305353590934462,27.895174100580917,40.751760314576835,72.20291778858805,fruiting,maize,0
30.66491896466796,56.91320541908913,2,6.783130635439797,49.24577865862851,36.86630065245903,47.583087699709985,seedling,maize,0
36.07208560913777,63.8028766962288,1,5.981959039187974,48.21615752237163,16.215452823193388,49.91415738642619,flowering,maize,0
29.385418097185845,91.87958230677737,0,6.21135948326514,58.49204682469123,29.46644141378956,45.95310229689084,fruiting,maize,0
27.93150506937913,56.624100553540785,2,6.1221311813390775,43.57192878994939,16.428117263379374,49.61345966184114,flowering,maize,0
28.19892991720928,77.19545531307963,3,6.210162043061273,57.459036321856196,39.16621155787205,50.066577839147214,flowering,maize,0
32.061532425295944,68.29058042156201,1,6.41883897885162,46.232554234584725,34.01782859450552,63.534886416955786,flowering,maize,0
31.150965071600368,54.462364182975115,1,6.104248412650363,38.428215000698316,30.8061724151633,55.04482714432529,vegetative,maize,0
27.84558702371181,57.61529209094147,3,6.913673372900504,42.93786688274723,39.74360647540104,38.71648195208836,fruiting,maize,0
33.079258131403805,92.81722712556562,1,6.552662673150545,48.755050498444106,34.26888262359791,34.20190405936006,vegetative,maize,0
29.67424751465883,72.17710727332945,2,7.172729347238281,37.72420680648156,31.09450897544336,46.01373138668234,seedling,maize,0
27.15364774326914,50.977801366576564,4,7.151597962848287,36.46294957744418,35.733751597986924,47.18235769904314,fruiting,maize,0
33.32249772035447,80.66774674208057,2,6.174841358583084,37.2535320846705,28.896663808232745,55.85745290722466,flowering,maize,0
31.489777053570904,59.19784893756098,3,6.829172045467849,48.698289854000336,39.02121454082657,50.16409613863886,flowering,maize,0
29.69064956203438,71.43919320112813,3,6.767100594494621,41.644181871250765,40.385274682354506,59.87932713123125,vegetative,maize,0
28.72547705170973,52.75198724117842,1,5.943204575701054,50.91761364101454,19.91181594505336,77.92190337018897,fruiting,maize,0
28.416638005168384,61.65973620536966,1,6.045531950277111,43.84566853942068,32.91286184410561,50.91646452933648,flowering,maize,0
27.638629349039203,70.7697892782695,1,6.638594513268646,54.51309046300299,41.44720754488627,51.348186806032224,flowering,maize,0
29.976095925416356,68.76094463196618,2,6.72617361955764,45.07879845068621,29.369333935444295,63.282058744101434,vegetative,maize,0
25.409607213770006,44.176271556886746,1,6.702549320296488,10.239675259904754,45.58194265503829,51.96668294267651,seedling,maize,0
25.296682957230676,66.21136364347497,3,6.375798429458479,30.753077694764677,48.740641640354546,59.59044265229945,seedling,maize,0
38.54102876687293,59.38868559899327,1,6.913507166426765,36.33880310624653,35.99550078325555,51.450360543302295,seedling,maize,0
30.11849028360657,57.171218474450264,0,6.511200523133214,39.72083076032519,47.99215839578115,49.69766995479006,fruiting,maize,0
29.610285805504585,56.83558680212174,1,6.359053973149125,38.12070623199261,36.58534786545803,50.95534178911043,vegetative,maize,0
30.404883170746285,66.57580199792065,2,6.3619438853306365,44.604222679843886,27.828244497998398,67.94391482460313,flowering,maize,0
32.739841854120854,71.82022578251171,3,6.269681257169417,54.45635046658087,32.41127142975175,57.52841584790933,fruiting,maize,0
36.29774855776527,56.52531975118308,4,6.4684670380660725,31.956256041981643,48.83237804954104,73.57951978081425,fruiting,maize,0
29.44296122344715,69.4716636651584,1,6.895309304591715,32.02258501543514,45.1883258443758,60.45842269093745,flowering,maize,0
30.861478528488533,64.50900067574419,2,6.470466405746976,53.43008083736131,41.99291265454288,61.03164929306238,fruiting,maize,0
23.96552602361454,76.15027473857253,0,6.494229473264323,16.845546626343825,30.560745040090673,42.65228865302245,flowering,maize,0
37.914308028025474,68.10164822446666,2,6.8452503949053085,39.136150156485016,34.56518980479838,36.24457956888814,vegetative,maize,0
25.31927406733885,87.25594560631501,2,6.268602157532792,32.38022768293352,42.26005650376501,55.141760657359384,fruiting,maize,0
26.61474372704084,81.9944398650076,6,6.359495393432165,48.215388173082104,26.393131505297067,43.82815235350277,vegetative,maize,0
31.833318286338073,51.40540623974872,1,5.991062553666059,27.011964459481383,41.052752948051456,46.928221135913965,vegetative,maize,0
33.856460849126954,50.54222790875054,3,6.653203664949812,23.90712913312566,34.69806563033119,55.78935104387949,fruiting,maize,0
28.22982997941583,47.241621133894235,2,7.109742098341199,29.283508463316068,34.92003750097728,36.83896976020977,vegetative,maize,0
31.194536364045927,40.22885273065494,2,7.255912293693612,41.349071163381275,30.24469041137622,32.8239812527619,seedling,maize,0
24.522296717662183,69.36301128615428,2,6.688826374125029,39.936896363352695,46.52479913663511,62.43712220837578,vegetative,maize,0
28.962285833387988,64.40544778645375,2,6.754495165911382,39.22710499850618,33.49218544884407,28.567007743255065,fruiting,maize,0
34.07202448714885,62.96128157998885,3,6.900344705223051,28.82802334259555,52.02334459805805,38.82690822085589,flowering,maize,0
26.461447630078464,66.58770824826242,3,6.5100949875606595,43.8192167000301,29.255735342621808,41.004172311029286,flowering,maize,0
29.5547320585224,51.44134294516699,0,6.578134977550856,39.70694483328622,44.238520956108786,61.34251699384731,fruiting,maize,0
29.780699893007494,52.575489297060784,2,7.1952061296844585,29.13890313674375,45.28400397187531,50.81984181369048,vegetative,chickpea,0
28.191126573355746,49.152300085642324,3,6.803111255057099,43.408707913462806,22.42179376220337,51.48330823782776,fruiting,chickpea,0
34.53670473199679,64.55670576239002,4,6.823296188871616,39.33125695955151,26.00097355687003,39.73687137763863,flowering,chickpea,0
